Navn;Stasjon;Tid(norsk normaltid);Nedbør (1 t);Lufttemperatur
Bergen - Florida;SN50540;18.04.2017 21:00;0;3,9
Bergen - Florida;SN50540;18.04.2017 22:00;0;3,1
Bergen - Florida;SN50540;18.04.2017 23:00;0;2,9
Bergen - Florida;SN50540;19.04.2017 00:00;0;2,7
Bergen - Florida;SN50540;19.04.2017 01:00;0;2,6
Bergen - Florida;SN50540;19.04.2017 02:00;0;2,6
Bergen - Florida;SN50540;19.04.2017 03:00;0,4;2,9
Bergen - Florida;SN50540;19.04.2017 04:00;0;3,3
Bergen - Florida;SN50540;19.04.2017 05:00;0;3,7
Bergen - Florida;SN50540;19.04.2017 06:00;0;4
Bergen - Florida;SN50540;19.04.2017 07:00;0;4,5
Bergen - Florida;SN50540;19.04.2017 08:00;0;4,8
Bergen - Florida;SN50540;19.04.2017 09:00;0;6
Bergen - Florida;SN50540;19.04.2017 10:00;0;6,2
Bergen - Florida;SN50540;19.04.2017 11:00;0;6,2
Bergen - Florida;SN50540;19.04.2017 12:00;0;6,7
Bergen - Florida;SN50540;19.04.2017 13:00;0;7
Bergen - Florida;SN50540;19.04.2017 14:00;0;7
Bergen - Florida;SN50540;19.04.2017 15:00;0;7,2
Bergen - Florida;SN50540;19.04.2017 16:00;0;7,2
Bergen - Florida;SN50540;19.04.2017 17:00;0,1;6,3
Bergen - Florida;SN50540;19.04.2017 18:00;0,2;5,7
Bergen - Florida;SN50540;19.04.2017 19:00;0,3;5,5
Bergen - Florida;SN50540;19.04.2017 20:00;0,2;5,9
Bergen - Florida;SN50540;19.04.2017 21:00;0,3;5,7
Bergen - Florida;SN50540;19.04.2017 22:00;1,4;5,6
Bergen - Florida;SN50540;19.04.2017 23:00;1;6
Bergen - Florida;SN50540;20.04.2017 00:00;0,3;6,4
Bergen - Florida;SN50540;20.04.2017 01:00;0;6,5
Bergen - Florida;SN50540;20.04.2017 02:00;0;6,4
Bergen - Florida;SN50540;20.04.2017 03:00;0;6,9
Bergen - Florida;SN50540;20.04.2017 04:00;0;6,9
Bergen - Florida;SN50540;20.04.2017 05:00;0,3;6,8
Bergen - Florida;SN50540;20.04.2017 06:00;0,9;6,5
Bergen - Florida;SN50540;20.04.2017 07:00;0,7;6,6
Bergen - Florida;SN50540;20.04.2017 08:00;2,6;7,1
Bergen - Florida;SN50540;20.04.2017 09:00;4,8;7,6
Bergen - Florida;SN50540;20.04.2017 10:00;4,5;8
Bergen - Florida;SN50540;20.04.2017 11:00;4;8,5
Bergen - Florida;SN50540;20.04.2017 12:00;2,9;9
Bergen - Florida;SN50540;20.04.2017 13:00;2,5;8,7
Bergen - Florida;SN50540;20.04.2017 14:00;0,9;8,4
Bergen - Florida;SN50540;20.04.2017 15:00;0;8,9
Bergen - Florida;SN50540;20.04.2017 16:00;0;8,9
Bergen - Florida;SN50540;20.04.2017 17:00;0;8,5
Bergen - Florida;SN50540;20.04.2017 18:00;0;7,9
Bergen - Florida;SN50540;20.04.2017 19:00;0;7,8
Bergen - Florida;SN50540;20.04.2017 20:00;0;7,5
Bergen - Florida;SN50540;20.04.2017 21:00;0;7,4
Bergen - Florida;SN50540;20.04.2017 22:00;0;7,3
Bergen - Florida;SN50540;20.04.2017 23:00;0;7,3
Bergen - Florida;SN50540;21.04.2017 00:00;0;7,3
Bergen - Florida;SN50540;21.04.2017 01:00;0,5;6,5
Bergen - Florida;SN50540;21.04.2017 02:00;0,5;6,4
Bergen - Florida;SN50540;21.04.2017 03:00;0,1;6,7
Bergen - Florida;SN50540;21.04.2017 04:00;0,1;6,5
Bergen - Florida;SN50540;21.04.2017 05:00;0;6,9
Bergen - Florida;SN50540;21.04.2017 06:00;0,3;5,7
Bergen - Florida;SN50540;21.04.2017 07:00;0;6,3
Bergen - Florida;SN50540;21.04.2017 08:00;0;5,5
Bergen - Florida;SN50540;21.04.2017 09:00;2,5;4,9
Bergen - Florida;SN50540;21.04.2017 10:00;0,6;5,7
Bergen - Florida;SN50540;21.04.2017 11:00;0;5,9
Bergen - Florida;SN50540;21.04.2017 12:00;0,3;5,5
Bergen - Florida;SN50540;21.04.2017 13:00;0;5,6
Bergen - Florida;SN50540;21.04.2017 14:00;1,3;3,5
Bergen - Florida;SN50540;21.04.2017 15:00;0,5;5,2
Bergen - Florida;SN50540;21.04.2017 16:00;0,7;2,9
Bergen - Florida;SN50540;21.04.2017 17:00;0,5;3,1
Bergen - Florida;SN50540;21.04.2017 18:00;0,2;3,7
Bergen - Florida;SN50540;21.04.2017 19:00;0,3;3,9
Bergen - Florida;SN50540;21.04.2017 20:00;0;3,5
Bergen - Florida;SN50540;21.04.2017 21:00;0,2;2,9
Bergen - Florida;SN50540;21.04.2017 22:00;1;3,4
Bergen - Florida;SN50540;21.04.2017 23:00;0,4;4,3
Bergen - Florida;SN50540;22.04.2017 00:00;0;5,2
Bergen - Florida;SN50540;22.04.2017 01:00;0,1;5,5
Bergen - Florida;SN50540;22.04.2017 02:00;0,3;4,6
Bergen - Florida;SN50540;22.04.2017 03:00;0;4,9
Bergen - Florida;SN50540;22.04.2017 04:00;0;4
Bergen - Florida;SN50540;22.04.2017 05:00;0;3,2
Bergen - Florida;SN50540;22.04.2017 06:00;0;3,4
Bergen - Florida;SN50540;22.04.2017 07:00;0;4,8
Bergen - Florida;SN50540;22.04.2017 08:00;0;6,7
Bergen - Florida;SN50540;22.04.2017 09:00;0;7,7
Bergen - Florida;SN50540;22.04.2017 10:00;0;8,4
Bergen - Florida;SN50540;22.04.2017 11:00;0;7,8
Bergen - Florida;SN50540;22.04.2017 12:00;0;8
Bergen - Florida;SN50540;22.04.2017 13:00;0;8,2
Bergen - Florida;SN50540;22.04.2017 14:00;0;6,5
Bergen - Florida;SN50540;22.04.2017 15:00;0,1;6,4
Bergen - Florida;SN50540;22.04.2017 16:00;0;7,1
Bergen - Florida;SN50540;22.04.2017 17:00;0,7;4,1
Bergen - Florida;SN50540;22.04.2017 18:00;0,5;3,5
Bergen - Florida;SN50540;22.04.2017 19:00;0,8;3,5
Bergen - Florida;SN50540;22.04.2017 20:00;0;3,8
Bergen - Florida;SN50540;22.04.2017 21:00;0;3,9
Bergen - Florida;SN50540;22.04.2017 22:00;0,1;2,2
Bergen - Florida;SN50540;22.04.2017 23:00;0;2,2
Bergen - Florida;SN50540;23.04.2017 00:00;0;2
Bergen - Florida;SN50540;23.04.2017 01:00;0,1;1,9
Bergen - Florida;SN50540;23.04.2017 02:00;0,3;1,3
Bergen - Florida;SN50540;23.04.2017 03:00;0,1;1,4
Bergen - Florida;SN50540;23.04.2017 04:00;0;1,3
Bergen - Florida;SN50540;23.04.2017 05:00;0;1,4
Bergen - Florida;SN50540;23.04.2017 06:00;0,6;1,6
Bergen - Florida;SN50540;23.04.2017 07:00;0,8;1,3
Bergen - Florida;SN50540;23.04.2017 08:00;0,6;2,4
Bergen - Florida;SN50540;23.04.2017 09:00;0;4,3
Bergen - Florida;SN50540;23.04.2017 10:00;0,1;4,6
Bergen - Florida;SN50540;23.04.2017 11:00;0;3,9
Bergen - Florida;SN50540;23.04.2017 12:00;0,1;4,8
Bergen - Florida;SN50540;23.04.2017 13:00;0,4;2,5
Bergen - Florida;SN50540;23.04.2017 14:00;0,2;3,9
Bergen - Florida;SN50540;23.04.2017 15:00;0,8;3
Bergen - Florida;SN50540;23.04.2017 16:00;0,9;2,3
Bergen - Florida;SN50540;23.04.2017 17:00;0,9;2,6
Bergen - Florida;SN50540;23.04.2017 18:00;1,6;2,4
Bergen - Florida;SN50540;23.04.2017 19:00;0,8;2,9
Bergen - Florida;SN50540;23.04.2017 20:00;0;3,5
Bergen - Florida;SN50540;23.04.2017 21:00;0,4;2,5
Bergen - Florida;SN50540;23.04.2017 22:00;2;1
Bergen - Florida;SN50540;23.04.2017 23:00;2,2;0,7
Bergen - Florida;SN50540;24.04.2017 00:00;1,5;0,5
Bergen - Florida;SN50540;24.04.2017 01:00;0,8;0,9
Bergen - Florida;SN50540;24.04.2017 02:00;0,1;1,7
Bergen - Florida;SN50540;24.04.2017 03:00;0,1;1,7
Bergen - Florida;SN50540;24.04.2017 04:00;0;1,7
Bergen - Florida;SN50540;24.04.2017 05:00;0;1,7
Bergen - Florida;SN50540;24.04.2017 06:00;0;1,9
Bergen - Florida;SN50540;24.04.2017 07:00;0;2
Bergen - Florida;SN50540;24.04.2017 08:00;0;3,2
Bergen - Florida;SN50540;24.04.2017 09:00;0;4,3
Bergen - Florida;SN50540;24.04.2017 10:00;0;4,5
Bergen - Florida;SN50540;24.04.2017 11:00;0;5,4
Bergen - Florida;SN50540;24.04.2017 12:00;0;4,2
Bergen - Florida;SN50540;24.04.2017 13:00;0;6,4
Bergen - Florida;SN50540;24.04.2017 14:00;0;5,7
Bergen - Florida;SN50540;24.04.2017 15:00;0;6,3
Bergen - Florida;SN50540;24.04.2017 16:00;0;5,5
Bergen - Florida;SN50540;24.04.2017 17:00;0;5,4
Bergen - Florida;SN50540;24.04.2017 18:00;0;5,5
Bergen - Florida;SN50540;24.04.2017 19:00;0;4,5
Bergen - Florida;SN50540;24.04.2017 20:00;0;4
Bergen - Florida;SN50540;24.04.2017 21:00;0;3,4
Bergen - Florida;SN50540;24.04.2017 22:00;0;2,6
Bergen - Florida;SN50540;24.04.2017 23:00;0;2,3
Bergen - Florida;SN50540;25.04.2017 00:00;0;2
Bergen - Florida;SN50540;25.04.2017 01:00;0;1,8
Bergen - Florida;SN50540;25.04.2017 02:00;0;1,1
Bergen - Florida;SN50540;25.04.2017 03:00;0;1,5
Bergen - Florida;SN50540;25.04.2017 04:00;0;1,5
Bergen - Florida;SN50540;25.04.2017 05:00;0;1,4
Bergen - Florida;SN50540;25.04.2017 06:00;0;2
Bergen - Florida;SN50540;25.04.2017 07:00;0;2,5
Bergen - Florida;SN50540;25.04.2017 08:00;0;3,7
Bergen - Florida;SN50540;25.04.2017 09:00;0;4,4
Bergen - Florida;SN50540;25.04.2017 10:00;0;5,7
Bergen - Florida;SN50540;25.04.2017 11:00;0;8,2
Bergen - Florida;SN50540;25.04.2017 12:00;0;9
Bergen - Florida;SN50540;25.04.2017 13:00;0;9,2
Bergen - Florida;SN50540;25.04.2017 14:00;0;9,5
Bergen - Florida;SN50540;25.04.2017 15:00;0;9,9
Bergen - Florida;SN50540;25.04.2017 16:00;0;9,8
Bergen - Florida;SN50540;25.04.2017 17:00;0;9,9
Bergen - Florida;SN50540;25.04.2017 18:00;0;9
Bergen - Florida;SN50540;25.04.2017 19:00;0;7,8
Bergen - Florida;SN50540;25.04.2017 20:00;0;6,6
Bergen - Florida;SN50540;25.04.2017 21:00;0;5,6
Bergen - Florida;SN50540;25.04.2017 22:00;0;4,8
Bergen - Florida;SN50540;25.04.2017 23:00;0;4,5
Bergen - Florida;SN50540;26.04.2017 00:00;0;4,2
Bergen - Florida;SN50540;26.04.2017 01:00;0;3,6
Bergen - Florida;SN50540;26.04.2017 02:00;0;3,4
Bergen - Florida;SN50540;26.04.2017 03:00;0;3,2
Bergen - Florida;SN50540;26.04.2017 04:00;0;3
Bergen - Florida;SN50540;26.04.2017 05:00;0;2,5
Bergen - Florida;SN50540;26.04.2017 06:00;0;3,2
Bergen - Florida;SN50540;26.04.2017 07:00;0;4,1
Bergen - Florida;SN50540;26.04.2017 08:00;0;5
Bergen - Florida;SN50540;26.04.2017 09:00;0;6,6
Bergen - Florida;SN50540;26.04.2017 10:00;0;6,5
Bergen - Florida;SN50540;26.04.2017 11:00;0;7
Bergen - Florida;SN50540;26.04.2017 12:00;0;7,5
Bergen - Florida;SN50540;26.04.2017 13:00;0;9
Bergen - Florida;SN50540;26.04.2017 14:00;0;9,7
Bergen - Florida;SN50540;26.04.2017 15:00;0;8,8
Bergen - Florida;SN50540;26.04.2017 16:00;0;8,2
Bergen - Florida;SN50540;26.04.2017 17:00;0;7,6
Bergen - Florida;SN50540;26.04.2017 18:00;0;7,5
Bergen - Florida;SN50540;26.04.2017 19:00;0;5,7
Bergen - Florida;SN50540;26.04.2017 20:00;0;4,8
Bergen - Florida;SN50540;26.04.2017 21:00;0;4,6
Bergen - Florida;SN50540;26.04.2017 22:00;0;4,1
Bergen - Florida;SN50540;26.04.2017 23:00;0,2;2,8
Bergen - Florida;SN50540;27.04.2017 00:00;0,8;1,4
Bergen - Florida;SN50540;27.04.2017 01:00;1,2;1,6
Bergen - Florida;SN50540;27.04.2017 02:00;1,1;1,8
Bergen - Florida;SN50540;27.04.2017 03:00;0,9;2
Bergen - Florida;SN50540;27.04.2017 04:00;0,4;2,1
Bergen - Florida;SN50540;27.04.2017 05:00;0;2,5
Bergen - Florida;SN50540;27.04.2017 06:00;0;3,2
Bergen - Florida;SN50540;27.04.2017 07:00;0;3,5
Bergen - Florida;SN50540;27.04.2017 08:00;0,2;4
Bergen - Florida;SN50540;27.04.2017 09:00;0,3;3,9
Bergen - Florida;SN50540;27.04.2017 10:00;0,4;5,2
Bergen - Florida;SN50540;27.04.2017 11:00;0,3;7,3
Bergen - Florida;SN50540;27.04.2017 12:00;0;7,8
Bergen - Florida;SN50540;27.04.2017 13:00;0;7,8
Bergen - Florida;SN50540;27.04.2017 14:00;0;8,1
Bergen - Florida;SN50540;27.04.2017 15:00;0;10,1
Bergen - Florida;SN50540;27.04.2017 16:00;0;11,1
Bergen - Florida;SN50540;27.04.2017 17:00;0;10,6
Bergen - Florida;SN50540;27.04.2017 18:00;0;10,8
Bergen - Florida;SN50540;27.04.2017 19:00;0;8,7
Bergen - Florida;SN50540;27.04.2017 20:00;0;7,9
Bergen - Florida;SN50540;27.04.2017 21:00;0;7
Bergen - Florida;SN50540;27.04.2017 22:00;0;5,5
Bergen - Florida;SN50540;27.04.2017 23:00;0;4,9
Bergen - Florida;SN50540;28.04.2017 00:00;0;5,8
Bergen - Florida;SN50540;28.04.2017 01:00;0;5,6
Bergen - Florida;SN50540;28.04.2017 02:00;0;5,9
Bergen - Florida;SN50540;28.04.2017 03:00;0;5,4
Bergen - Florida;SN50540;28.04.2017 04:00;0;4,9
Bergen - Florida;SN50540;28.04.2017 05:00;0;4,9
Bergen - Florida;SN50540;28.04.2017 06:00;0;5,2
Bergen - Florida;SN50540;28.04.2017 07:00;0;5,7
Bergen - Florida;SN50540;28.04.2017 08:00;0;6,7
Bergen - Florida;SN50540;28.04.2017 09:00;0;6,9
Bergen - Florida;SN50540;28.04.2017 10:00;0;8,1
Bergen - Florida;SN50540;28.04.2017 11:00;0;8,4
Bergen - Florida;SN50540;28.04.2017 12:00;0;9,4
Bergen - Florida;SN50540;28.04.2017 13:00;0;10,2
Bergen - Florida;SN50540;28.04.2017 14:00;0;10,8
Bergen - Florida;SN50540;28.04.2017 15:00;0;10,2
Bergen - Florida;SN50540;28.04.2017 16:00;0;9,4
Bergen - Florida;SN50540;28.04.2017 17:00;0;9,9
Bergen - Florida;SN50540;28.04.2017 18:00;0;9,8
Bergen - Florida;SN50540;28.04.2017 19:00;0;9,2
Bergen - Florida;SN50540;28.04.2017 20:00;0;8,7
Bergen - Florida;SN50540;28.04.2017 21:00;0;8,5
Bergen - Florida;SN50540;28.04.2017 22:00;0;8,2
Bergen - Florida;SN50540;28.04.2017 23:00;0;8,1
Bergen - Florida;SN50540;29.04.2017 00:00;0;7,8
Bergen - Florida;SN50540;29.04.2017 01:00;0;6,6
Bergen - Florida;SN50540;29.04.2017 02:00;0;5,8
Bergen - Florida;SN50540;29.04.2017 03:00;0;8,1
Bergen - Florida;SN50540;29.04.2017 04:00;0;7,6
Bergen - Florida;SN50540;29.04.2017 05:00;0;6,7
Bergen - Florida;SN50540;29.04.2017 06:00;0;7,7
Bergen - Florida;SN50540;29.04.2017 07:00;0;8,6
Bergen - Florida;SN50540;29.04.2017 08:00;0;9,2
Bergen - Florida;SN50540;29.04.2017 09:00;0;9,5
Bergen - Florida;SN50540;29.04.2017 10:00;0;10
Bergen - Florida;SN50540;29.04.2017 11:00;0;10,7
Bergen - Florida;SN50540;29.04.2017 12:00;0;11,1
Bergen - Florida;SN50540;29.04.2017 13:00;0;10,9
Bergen - Florida;SN50540;29.04.2017 14:00;0;11,7
Bergen - Florida;SN50540;29.04.2017 15:00;0;11,2
Bergen - Florida;SN50540;29.04.2017 16:00;0;10,8
Bergen - Florida;SN50540;29.04.2017 17:00;0;10,5
Bergen - Florida;SN50540;29.04.2017 18:00;0;9,7
Bergen - Florida;SN50540;29.04.2017 19:00;0;8,8
Bergen - Florida;SN50540;29.04.2017 20:00;0;8,1
Bergen - Florida;SN50540;29.04.2017 21:00;0;6,7
Bergen - Florida;SN50540;29.04.2017 22:00;0;5,6
Bergen - Florida;SN50540;29.04.2017 23:00;0;5,6
Bergen - Florida;SN50540;30.04.2017 00:00;0;4,3
Bergen - Florida;SN50540;30.04.2017 01:00;0;4,1
Bergen - Florida;SN50540;30.04.2017 02:00;0;3,3
Bergen - Florida;SN50540;30.04.2017 03:00;0;2,8
Bergen - Florida;SN50540;30.04.2017 04:00;0;2,4
Bergen - Florida;SN50540;30.04.2017 05:00;0;2,3
Bergen - Florida;SN50540;30.04.2017 06:00;0;2,4
Bergen - Florida;SN50540;30.04.2017 07:00;0;4,1
Bergen - Florida;SN50540;30.04.2017 08:00;0;7,8
Bergen - Florida;SN50540;30.04.2017 09:00;0;9,4
Bergen - Florida;SN50540;30.04.2017 10:00;0;9,8
Bergen - Florida;SN50540;30.04.2017 11:00;0;11,4
Bergen - Florida;SN50540;30.04.2017 12:00;0;11,1
Bergen - Florida;SN50540;30.04.2017 13:00;0;11,7
Bergen - Florida;SN50540;30.04.2017 14:00;0;12,2
Bergen - Florida;SN50540;30.04.2017 15:00;0;11,2
Bergen - Florida;SN50540;30.04.2017 16:00;0;12,7
Bergen - Florida;SN50540;30.04.2017 17:00;0;11,6
Bergen - Florida;SN50540;30.04.2017 18:00;0;11,4
Bergen - Florida;SN50540;30.04.2017 19:00;0;9,8
Bergen - Florida;SN50540;30.04.2017 20:00;0;8,8
Bergen - Florida;SN50540;30.04.2017 21:00;0;7,8
Bergen - Florida;SN50540;30.04.2017 22:00;0;6,7
Bergen - Florida;SN50540;30.04.2017 23:00;0;5,5
Bergen - Florida;SN50540;01.05.2017 00:00;0;4,8
Bergen - Florida;SN50540;01.05.2017 01:00;0;3,9
Bergen - Florida;SN50540;01.05.2017 02:00;0;3,2
Bergen - Florida;SN50540;01.05.2017 03:00;0;2,7
Bergen - Florida;SN50540;01.05.2017 04:00;0;2,4
Bergen - Florida;SN50540;01.05.2017 05:00;0;2,3
Bergen - Florida;SN50540;01.05.2017 06:00;0;3
Bergen - Florida;SN50540;01.05.2017 07:00;0;5,4
Bergen - Florida;SN50540;01.05.2017 08:00;0;9
Bergen - Florida;SN50540;01.05.2017 09:00;0;11,3
Bergen - Florida;SN50540;01.05.2017 10:00;0;13,3
Bergen - Florida;SN50540;01.05.2017 11:00;0;14,5
Bergen - Florida;SN50540;01.05.2017 12:00;0;15,3
Bergen - Florida;SN50540;01.05.2017 13:00;0;15,9
Bergen - Florida;SN50540;01.05.2017 14:00;0;16,5
Bergen - Florida;SN50540;01.05.2017 15:00;0;16,7
Bergen - Florida;SN50540;01.05.2017 16:00;0;16,7
Bergen - Florida;SN50540;01.05.2017 17:00;0;16,9
Bergen - Florida;SN50540;01.05.2017 18:00;0;16,2
Bergen - Florida;SN50540;01.05.2017 19:00;0;14,3
Bergen - Florida;SN50540;01.05.2017 20:00;0;12,9
Bergen - Florida;SN50540;01.05.2017 21:00;0;10,5
Bergen - Florida;SN50540;01.05.2017 22:00;0;9,6
Bergen - Florida;SN50540;01.05.2017 23:00;0;8,1
Bergen - Florida;SN50540;02.05.2017 00:00;0;7,5
Bergen - Florida;SN50540;02.05.2017 01:00;0;7,1
Bergen - Florida;SN50540;02.05.2017 02:00;0;7
Bergen - Florida;SN50540;02.05.2017 03:00;0;6,2
Bergen - Florida;SN50540;02.05.2017 04:00;0;5,8
Bergen - Florida;SN50540;02.05.2017 05:00;0;6,2
Bergen - Florida;SN50540;02.05.2017 06:00;0;7,2
Bergen - Florida;SN50540;02.05.2017 07:00;0;9,1
Bergen - Florida;SN50540;02.05.2017 08:00;0;11,8
Bergen - Florida;SN50540;02.05.2017 09:00;0;13,6
Bergen - Florida;SN50540;02.05.2017 10:00;0;14,4
Bergen - Florida;SN50540;02.05.2017 11:00;0;16,9
Bergen - Florida;SN50540;02.05.2017 12:00;0;17,8
Bergen - Florida;SN50540;02.05.2017 13:00;0;18,3
Bergen - Florida;SN50540;02.05.2017 14:00;0;18,8
Bergen - Florida;SN50540;02.05.2017 15:00;0;18,8
Bergen - Florida;SN50540;02.05.2017 16:00;0;19,2
Bergen - Florida;SN50540;02.05.2017 17:00;0;18,3
Bergen - Florida;SN50540;02.05.2017 18:00;0;17,6
Bergen - Florida;SN50540;02.05.2017 19:00;0;15,8
Bergen - Florida;SN50540;02.05.2017 20:00;0;13,3
Bergen - Florida;SN50540;02.05.2017 21:00;0;11,8
Bergen - Florida;SN50540;02.05.2017 22:00;0;9,9
Bergen - Florida;SN50540;02.05.2017 23:00;0;9
Bergen - Florida;SN50540;03.05.2017 00:00;0;7,5
Bergen - Florida;SN50540;03.05.2017 01:00;0;6,7
Bergen - Florida;SN50540;03.05.2017 02:00;0;5,6
Bergen - Florida;SN50540;03.05.2017 03:00;0;5,6
Bergen - Florida;SN50540;03.05.2017 04:00;0;4,8
Bergen - Florida;SN50540;03.05.2017 05:00;0;4,7
Bergen - Florida;SN50540;03.05.2017 06:00;0;5,9
Bergen - Florida;SN50540;03.05.2017 07:00;0;8,3
Bergen - Florida;SN50540;03.05.2017 08:00;0;11,1
Bergen - Florida;SN50540;03.05.2017 09:00;0;14,4
Bergen - Florida;SN50540;03.05.2017 10:00;0;15,3
Bergen - Florida;SN50540;03.05.2017 11:00;0;15,8
Bergen - Florida;SN50540;03.05.2017 12:00;0;17
Bergen - Florida;SN50540;03.05.2017 13:00;0;16,7
Bergen - Florida;SN50540;03.05.2017 14:00;0;17,1
Bergen - Florida;SN50540;03.05.2017 15:00;0;18,1
Bergen - Florida;SN50540;03.05.2017 16:00;0;18
Bergen - Florida;SN50540;03.05.2017 17:00;0;16,7
Bergen - Florida;SN50540;03.05.2017 18:00;0;15,7
Bergen - Florida;SN50540;03.05.2017 19:00;0;13,7
Bergen - Florida;SN50540;03.05.2017 20:00;0;12,9
Bergen - Florida;SN50540;03.05.2017 21:00;0;11,1
Bergen - Florida;SN50540;03.05.2017 22:00;0;9,3
Bergen - Florida;SN50540;03.05.2017 23:00;0;8,5
Bergen - Florida;SN50540;04.05.2017 00:00;0;7,5
Bergen - Florida;SN50540;04.05.2017 01:00;0;7,2
Bergen - Florida;SN50540;04.05.2017 02:00;0;6,6
Bergen - Florida;SN50540;04.05.2017 03:00;0;6,7
Bergen - Florida;SN50540;04.05.2017 04:00;0;6,5
Bergen - Florida;SN50540;04.05.2017 05:00;0;6
Bergen - Florida;SN50540;04.05.2017 06:00;0,1;6,9
Bergen - Florida;SN50540;04.05.2017 07:00;0;9,3
Bergen - Florida;SN50540;04.05.2017 08:00;0;13,2
Bergen - Florida;SN50540;04.05.2017 09:00;0;14,9
Bergen - Florida;SN50540;04.05.2017 10:00;0;16,7
Bergen - Florida;SN50540;04.05.2017 11:00;0;18,3
Bergen - Florida;SN50540;04.05.2017 12:00;0;19,2
Bergen - Florida;SN50540;04.05.2017 13:00;0;19,1
Bergen - Florida;SN50540;04.05.2017 14:00;0;18,1
Bergen - Florida;SN50540;04.05.2017 15:00;0;17,1
Bergen - Florida;SN50540;04.05.2017 16:00;0;16,4
Bergen - Florida;SN50540;04.05.2017 17:00;0;16,7
Bergen - Florida;SN50540;04.05.2017 18:00;0;16,5
Bergen - Florida;SN50540;04.05.2017 19:00;0;14,9
Bergen - Florida;SN50540;04.05.2017 20:00;0;13,7
Bergen - Florida;SN50540;04.05.2017 21:00;0;12,5
Bergen - Florida;SN50540;04.05.2017 22:00;0;11,1
Bergen - Florida;SN50540;04.05.2017 23:00;0;9,9
Bergen - Florida;SN50540;05.05.2017 00:00;0;8,3
Bergen - Florida;SN50540;05.05.2017 01:00;0;7,7
Bergen - Florida;SN50540;05.05.2017 02:00;0;7
Bergen - Florida;SN50540;05.05.2017 03:00;0;6,1
Bergen - Florida;SN50540;05.05.2017 04:00;0;6,4
Bergen - Florida;SN50540;05.05.2017 05:00;0;6,5
Bergen - Florida;SN50540;05.05.2017 06:00;0;7,4
Bergen - Florida;SN50540;05.05.2017 07:00;0;9,5
Bergen - Florida;SN50540;05.05.2017 08:00;0;12,6
Bergen - Florida;SN50540;05.05.2017 09:00;0;15,2
Bergen - Florida;SN50540;05.05.2017 10:00;0;16,5
Bergen - Florida;SN50540;05.05.2017 11:00;0;18,3
Bergen - Florida;SN50540;05.05.2017 12:00;0;18,2
Bergen - Florida;SN50540;05.05.2017 13:00;0;18,5
Bergen - Florida;SN50540;05.05.2017 14:00;0;19,4
Bergen - Florida;SN50540;05.05.2017 15:00;0;18,9
Bergen - Florida;SN50540;05.05.2017 16:00;0;19,1
Bergen - Florida;SN50540;05.05.2017 17:00;0;18,7
Bergen - Florida;SN50540;05.05.2017 18:00;0;18,1
Bergen - Florida;SN50540;05.05.2017 19:00;0;15,9
Bergen - Florida;SN50540;05.05.2017 20:00;0;14,9
Bergen - Florida;SN50540;05.05.2017 21:00;0,1;13,7
Bergen - Florida;SN50540;05.05.2017 22:00;0;12,4
Bergen - Florida;SN50540;05.05.2017 23:00;0;11,1
Bergen - Florida;SN50540;06.05.2017 00:00;0;10,7
Bergen - Florida;SN50540;06.05.2017 01:00;0;10,7
Bergen - Florida;SN50540;06.05.2017 02:00;0;10,1
Bergen - Florida;SN50540;06.05.2017 03:00;0;9
Bergen - Florida;SN50540;06.05.2017 04:00;0;8,5
Bergen - Florida;SN50540;06.05.2017 05:00;0;8,6
Bergen - Florida;SN50540;06.05.2017 06:00;0;9,5
Bergen - Florida;SN50540;06.05.2017 07:00;0;11,1
Bergen - Florida;SN50540;06.05.2017 08:00;0;14,2
Bergen - Florida;SN50540;06.05.2017 09:00;0;16,8
Bergen - Florida;SN50540;06.05.2017 10:00;0;18,2
Bergen - Florida;SN50540;06.05.2017 11:00;0;19,8
Bergen - Florida;SN50540;06.05.2017 12:00;0;19,9
Bergen - Florida;SN50540;06.05.2017 13:00;0;19,9
Bergen - Florida;SN50540;06.05.2017 14:00;0;20,2
Bergen - Florida;SN50540;06.05.2017 15:00;0;19,7
Bergen - Florida;SN50540;06.05.2017 16:00;0;19,3
Bergen - Florida;SN50540;06.05.2017 17:00;0;19
Bergen - Florida;SN50540;06.05.2017 18:00;0;17,8
Bergen - Florida;SN50540;06.05.2017 19:00;0;14,7
Bergen - Florida;SN50540;06.05.2017 20:00;0;12,8
Bergen - Florida;SN50540;06.05.2017 21:00;0;11,1
Bergen - Florida;SN50540;06.05.2017 22:00;0;10,7
Bergen - Florida;SN50540;06.05.2017 23:00;0;9,9
Bergen - Florida;SN50540;07.05.2017 00:00;0;9,3
Bergen - Florida;SN50540;07.05.2017 01:00;0;8,8
Bergen - Florida;SN50540;07.05.2017 02:00;0;8,4
Bergen - Florida;SN50540;07.05.2017 03:00;0;8,7
Bergen - Florida;SN50540;07.05.2017 04:00;0;8,1
Bergen - Florida;SN50540;07.05.2017 05:00;0;8,1
Bergen - Florida;SN50540;07.05.2017 06:00;0;8,5
Bergen - Florida;SN50540;07.05.2017 07:00;0;8,7
Bergen - Florida;SN50540;07.05.2017 08:00;0;9,4
Bergen - Florida;SN50540;07.05.2017 09:00;0;11,5
Bergen - Florida;SN50540;07.05.2017 10:00;0,2;16
Bergen - Florida;SN50540;07.05.2017 11:00;0;18,5
